%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V],"% Didn't take it at 1.5mm, took it at 1mm"
82820.018,300.248,-347.728,332.066,-0.021,9.496,5,
82815.987,300.245,-347.728,332.226,-0.037,9.485,5,
82807.924,300.246,-347.807,332.066,-0.037,9.485,5,
82811.955,300.246,-347.728,332.226,-0.021,9.496,5,
82815.987,300.243,-347.649,332.066,-0.07,9.496,5,
82820.018,300.243,-347.728,331.586,-0.053,9.496,5,
82815.987,300.248,-347.807,331.906,-0.037,9.496,5,
82815.987,300.248,-347.649,331.746,-0.037,9.485,5,
82815.987,300.245,-347.886,331.746,-0.053,9.485,5,
82820.018,300.245,-347.649,331.586,-0.053,9.496,5,
82820.018,300.249,-347.728,331.586,-0.086,9.496,5,
82820.018,300.249,-347.649,331.586,-0.053,9.496,5,
82815.987,300.245,-347.649,331.266,-0.07,9.517,5,
82815.987,300.246,-347.649,331.266,-0.053,9.496,5,
82815.987,300.248,-347.649,331.426,-0.037,9.496,5,
82828.081,300.251,-347.807,331.266,-0.037,9.474,5,
82820.018,300.251,-347.728,331.105,-0.037,9.496,5,
82815.987,300.249,-347.57,331.105,-0.053,9.485,5,
82820.018,300.246,-347.649,330.945,-0.07,9.506,5,
82824.05,300.243,-347.649,331.105,-0.07,9.485,5,
82820.018,300.248,-347.649,330.625,-0.037,9.485,5,
82824.05,300.248,-347.412,330.625,-0.037,9.496,5,
82815.987,300.246,-347.412,330.465,-0.021,9.485,5,
82815.987,300.246,-347.491,330.145,-0.021,9.496,5,
82815.987,300.248,-347.412,330.305,-0.037,9.506,5,
82820.018,300.245,-347.412,330.305,-0.053,9.496,5,
82811.955,300.246,-347.333,330.305,-0.07,9.506,5,
82811.955,300.246,-347.412,329.985,-0.053,9.485,5,
82811.955,300.245,-347.333,329.985,-0.053,9.496,5,
82815.987,300.245,-347.491,329.825,-0.037,9.496,5,
82815.987,300.243,-347.412,329.985,-0.021,9.485,5,
82811.955,300.243,-347.412,329.985,-0.053,9.485,5,
82807.924,300.245,-347.491,329.985,-0.07,9.506,5,
82820.018,300.246,-347.57,329.985,-0.037,9.496,5,
82803.893,300.245,-347.57,329.985,-0.021,9.485,5,
82815.987,300.246,-347.412,329.825,-0.053,9.496,5,
82811.955,300.24,-347.412,330.305,-0.07,9.506,5,
82807.924,300.24,-347.491,329.825,-0.07,9.506,5,
82811.955,300.243,-347.491,329.825,-0.07,9.506,5,
82807.924,300.243,-347.649,329.985,-0.053,9.496,5,
82807.924,300.241,-347.649,330.145,-0.037,9.485,5,
82811.955,300.243,-347.649,330.305,-0.053,9.463,5,
82815.987,300.245,-347.57,330.305,-0.07,9.506,5,
82807.924,300.24,-347.728,330.465,-0.07,9.496,5,
82811.955,300.241,-347.649,330.625,-0.021,9.485,5,
82820.018,300.243,-347.649,330.785,-0.037,9.506,5,
82811.955,300.243,-347.649,330.945,-0.037,9.496,5,
82815.987,300.243,-347.728,330.785,-0.07,9.496,5,
82807.924,300.246,-347.649,330.945,-0.07,9.496,5,
82811.955,300.248,-347.807,330.945,-0.053,9.506,5,
82815.987,300.243,-347.728,330.945,-0.037,9.496,5,
82815.987,300.245,-347.649,331.266,-0.053,9.485,5,
82807.924,300.243,-347.728,330.945,-0.053,9.496,5,
82811.955,300.245,-347.728,331.266,-0.053,9.506,5,
82815.987,300.246,-347.728,331.266,-0.053,9.496,5,
82815.987,300.246,-347.649,331.105,-0.037,9.496,5,
82811.955,300.245,-347.807,331.266,-0.053,9.506,5,
82815.987,300.248,-347.886,331.426,-0.053,9.485,5,
82815.987,300.243,-347.728,331.586,-0.037,9.506,5,
82815.987,300.246,-347.728,331.266,-0.021,9.506,5,
82820.018,300.245,-347.728,331.105,-0.053,9.496,5,
82824.05,300.248,-347.649,331.266,-0.053,9.485,5,
82815.987,300.245,-347.649,331.266,-0.021,9.506,5,
82815.987,300.248,-347.57,331.426,-0.053,9.496,5,
82815.987,300.246,-347.649,331.426,-0.037,9.485,5,
82824.05,300.245,-347.491,331.105,-0.021,9.485,5,
82820.018,300.245,-347.649,331.426,-0.037,9.517,5,
82815.987,300.248,-347.412,331.426,-0.053,9.506,5,
82820.018,300.248,-347.412,331.426,-0.053,9.485,5,
82815.987,300.246,-347.333,331.266,-0.037,9.496,5,
82815.987,300.248,-347.254,331.105,-0.037,9.506,5,
82824.05,300.248,-347.333,330.945,-0.053,9.496,5,
82815.987,300.245,-347.175,331.266,-0.053,9.496,5,
82815.987,300.246,-347.096,331.105,-0.037,9.496,5,
82820.018,300.246,-347.017,330.945,-0.037,9.496,5,
82820.018,300.249,-347.017,331.105,-0.053,9.496,5,
82815.987,300.246,-347.017,331.105,-0.021,9.496,5,
82815.987,300.248,-347.017,330.945,-0.053,9.506,5,
82820.018,300.246,-346.938,330.945,-0.037,9.485,5,
82815.987,300.246,-346.859,331.105,-0.07,9.496,5,
82815.987,300.246,-346.78,330.945,-0.07,9.496,5,
82815.987,300.246,-346.78,330.945,-0.037,9.496,5,
82811.955,300.248,-346.622,330.785,-0.07,9.485,5,
82815.987,300.246,-346.622,331.105,-0.086,9.496,5,
82811.955,300.248,-346.701,331.105,-0.053,9.506,5,
82807.924,300.246,-346.543,330.785,-0.07,9.506,5,
82811.955,300.245,-346.543,330.945,-0.037,9.506,5,
82815.987,300.248,-346.464,331.105,-0.021,9.474,5,
82811.955,300.248,-346.622,331.105,-0.053,9.496,5,
82807.924,300.245,-346.543,331.266,-0.053,9.506,5,
82820.018,300.246,-346.701,331.105,-0.053,9.506,5,
82815.987,300.246,-346.543,331.266,-0.053,9.496,5,
82807.924,300.246,-346.464,331.586,-0.021,9.485,5,
82807.924,300.248,-346.543,331.426,-0.053,9.496,5,
82811.955,300.245,-346.385,331.266,-0.021,9.496,5,
82811.955,300.246,-346.543,331.586,-0.037,9.506,5,
82811.955,300.243,-346.543,331.586,-0.053,9.474,5,
82811.955,300.245,-346.543,331.586,-0.053,9.485,5,
82820.018,300.245,-346.464,331.586,-0.021,9.474,5,
82815.987,300.245,-346.543,331.746,-0.037,9.496,5,
82811.955,300.243,-346.622,331.746,-0.053,9.474,5,
82815.987,300.245,-346.701,331.746,-0.053,9.496,5,
82820.018,300.246,-346.78,331.906,-0.053,9.485,5,
82820.018,300.248,-346.78,332.226,-0.053,9.496,5,
82815.987,300.243,-346.859,332.226,-0.053,9.496,5,
82824.05,300.245,-346.938,332.226,-0.005,9.496,5,
82815.987,300.246,-347.017,332.386,-0.07,9.496,5,
82824.05,300.246,-347.017,332.546,-0.037,9.506,5,
82824.05,300.248,-347.096,332.386,-0.037,9.506,5,
82824.05,300.245,-346.938,332.386,-0.053,9.496,5,
82811.955,300.243,-347.254,332.226,-0.037,9.485,5,
82820.018,300.248,-347.096,332.066,-0.053,9.496,5,
82824.05,300.248,-347.175,332.226,-0.07,9.485,5,
82824.05,300.245,-347.254,332.226,-0.037,9.506,5,
82815.987,300.248,-347.254,332.066,-0.037,9.496,5,
82811.955,300.245,-347.175,332.226,-0.07,9.496,5,
82828.081,300.246,-347.254,332.226,-0.07,9.506,5,
82815.987,300.246,-347.254,331.746,-0.053,9.506,5,
82811.955,300.246,-347.254,331.906,-0.053,9.496,5,
82815.987,300.245,-347.175,331.746,-0.021,9.485,5,
82820.018,300.245,-347.333,331.746,-0.021,9.496,5,
82815.987,300.246,-347.254,331.586,-0.07,9.496,5,
82811.955,300.246,-347.333,331.266,-0.021,9.496,5,
82807.924,300.248,-347.412,331.105,-0.07,9.474,5,
82807.924,300.246,-347.412,331.266,-0.021,9.485,5,
82815.987,300.243,-347.333,331.266,-0.037,9.485,5,
82811.955,300.246,-347.412,330.945,-0.037,9.496,5,
82815.987,300.245,-347.254,330.945,-0.021,9.496,5,
82811.955,300.249,-347.412,330.625,-0.037,9.496,5,
82815.987,300.245,-347.412,330.625,-0.021,9.496,5,
82815.987,300.245,-347.333,330.785,-0.053,9.506,5,
82811.955,300.243,-347.333,330.465,-0.07,9.496,5,
82811.955,300.246,-347.491,330.305,-0.037,9.485,5,
82807.924,300.246,-347.412,330.145,-0.037,9.496,5,
82803.893,300.246,-347.254,330.465,-0.053,9.485,5,
82807.924,300.246,-347.412,330.305,-0.037,9.496,5,
82815.987,300.246,-347.333,330.305,-0.07,9.496,5,
82811.955,300.248,-347.254,329.985,-0.037,9.496,5,
82811.955,300.246,-347.333,329.825,-0.021,9.506,5,
82820.018,300.246,-347.333,330.145,-0.037,9.496,5,
82815.987,300.245,-347.412,329.985,-0.037,9.485,5,
82815.987,300.246,-347.412,330.145,-0.053,9.485,5,
82815.987,300.246,-347.333,329.825,-0.053,9.496,5,
82815.987,300.248,-347.333,329.665,-0.053,9.496,5,
82820.018,300.245,-347.254,329.825,-0.037,9.496,5,
82815.987,300.246,-347.333,329.985,-0.053,9.496,5,
82815.987,300.245,-347.175,329.985,-0.037,9.496,5,
82820.018,300.245,-347.333,329.825,-0.037,9.496,5,
82811.955,300.245,-347.333,329.825,-0.037,9.506,5,
82815.987,300.248,-347.175,329.825,-0.053,9.485,5,
82807.924,300.246,-347.254,329.825,-0.037,9.485,5,
82815.987,300.246,-347.175,329.825,-0.021,9.517,5,
82807.924,300.249,-347.096,329.825,-0.053,9.506,5,
82815.987,300.248,-347.175,329.665,-0.021,9.496,5,
82815.987,300.246,-347.175,329.825,-0.037,9.496,5,
82811.955,300.245,-347.254,329.825,-0.07,9.496,5,
82807.924,300.246,-347.333,329.985,-0.07,9.506,5,
82815.987,300.246,-347.175,329.665,-0.053,9.485,5,
82815.987,300.245,-347.254,329.665,-0.037,9.496,5,
82811.955,300.245,-347.333,329.825,-0.07,9.506,5,
82811.955,300.241,-347.175,329.825,-0.021,9.496,5,
82811.955,300.243,-347.175,329.505,-0.053,9.485,5,
82811.955,300.248,-347.175,329.505,-0.053,9.506,5,
82811.955,300.246,-347.254,329.505,-0.053,9.496,5,
82815.987,300.245,-347.333,329.505,-0.053,9.496,5,
82811.955,300.241,-347.175,329.344,-0.053,9.485,5,
82820.018,300.248,-347.175,329.505,-0.037,9.485,5,
82815.987,300.245,-347.333,329.665,-0.07,9.496,5,
82807.924,300.246,-347.333,329.184,-0.053,9.496,5,
82811.955,300.241,-347.333,329.024,-0.021,9.474,5,
82811.955,300.243,-347.333,328.864,-0.053,9.463,5,
82815.987,300.243,-347.412,329.024,-0.053,9.506,5,
82828.081,300.243,-347.412,329.024,-0.037,9.506,5,
82815.987,300.241,-347.412,328.864,-0.053,9.485,5,
82815.987,300.243,-347.649,328.704,-0.053,9.485,5,
82815.987,300.245,-347.491,328.384,-0.037,9.496,5,
82815.987,300.245,-347.649,328.384,-0.037,9.506,5,
82820.018,300.245,-347.491,328.384,-0.037,9.496,5,
82824.05,300.245,-347.412,328.384,-0.053,9.485,5,
82820.018,300.243,-347.491,327.904,-0.037,9.496,5,
82811.955,300.243,-347.491,328.064,-0.037,9.485,5,
82815.987,300.245,-347.649,327.744,-0.053,9.485,5,
82820.018,300.243,-347.728,327.904,-0.021,9.496,5,
82824.05,300.248,-347.728,327.583,-0.07,9.496,5,
82820.018,300.245,-347.807,327.744,-0.037,9.506,5,
82820.018,300.245,-347.807,327.904,-0.037,9.496,5,
82824.05,300.245,-347.886,327.263,-0.053,9.496,5,
82820.018,300.243,-347.807,327.423,-0.07,9.485,5,
82815.987,300.245,-347.965,327.423,-0.07,9.496,5,
82815.987,300.245,-347.886,327.423,-0.021,9.474,5,
82815.987,300.246,-347.965,327.423,-0.037,9.485,5,
82815.987,300.243,-347.965,327.263,-0.053,9.485,5,
82815.987,300.245,-348.123,327.263,-0.07,9.496,5,
82815.987,300.246,-348.044,326.943,-0.021,9.485,5,
82820.018,300.248,-348.202,327.103,-0.07,9.506,5,
82811.955,300.246,-348.123,327.103,-0.053,9.506,5,
82815.987,300.246,-348.044,326.943,-0.037,9.506,5,
82820.018,300.246,-348.123,327.263,-0.037,9.506,5,
82811.955,300.248,-348.123,327.263,-0.053,9.528,5,
82815.987,300.248,-348.202,327.263,-0.053,9.485,5,
82811.955,300.246,-348.202,326.943,-0.037,9.496,5,
82815.987,300.248,-348.202,326.943,-0.053,9.506,5,
82811.955,300.249,-348.202,326.943,-0.053,9.506,5,
82820.018,300.248,-348.202,326.943,-0.037,9.496,5,
82824.05,300.248,-348.281,326.623,-0.037,9.496,5,
82820.018,300.248,-348.123,326.783,-0.037,9.506,5,
82820.018,300.249,-348.123,326.623,-0.037,9.485,5,
82820.018,300.249,-348.123,326.623,-0.053,9.485,5,
82820.018,300.243,-348.597,353.999,-0.086,152.42,5,
82815.987,300.241,-348.676,353.839,-0.07,152.41,5,
82815.987,300.241,-348.676,353.679,-0.086,152.41,5,
82815.987,300.243,-348.755,353.999,-0.086,152.399,5,
82811.955,300.243,-348.755,353.839,-0.037,152.399,5,
82815.987,300.238,-348.834,353.999,-0.07,152.399,5,
82820.018,300.241,-348.755,354.159,-0.086,152.42,5,
82820.018,300.241,-348.913,354.319,-0.07,152.399,5,
82824.05,300.24,-348.834,354.159,-0.07,152.41,5,
82811.955,300.238,-348.992,354.159,-0.07,152.399,5,
82820.018,300.238,-348.834,354.319,-0.053,152.41,5,
82815.987,300.241,-348.992,354.639,-0.086,152.399,5,
82815.987,300.241,-348.992,354.479,-0.07,152.41,5,
82815.987,300.238,-349.071,354.479,-0.07,152.42,5,
82815.987,300.24,-348.992,354.479,-0.053,152.41,5,
82811.955,300.238,-349.071,354.319,-0.07,152.41,5,
82811.955,300.24,-348.992,354.639,-0.102,152.399,5,
82824.05,300.241,-349.23,354.159,-0.07,152.399,5,
82811.955,300.241,-349.151,354.319,-0.021,152.399,5,
82815.987,300.24,-349.151,354.479,-0.07,152.399,5,
82820.018,300.237,-349.151,354.319,-0.07,152.399,5,
82811.955,300.24,-349.151,354.799,-0.07,152.388,5,
82815.987,300.238,-349.151,354.319,-0.07,152.399,5,
82811.955,300.24,-349.23,354.639,-0.053,152.388,5,
82820.018,300.237,-349.309,354.799,-0.037,152.399,5,
82815.987,300.235,-349.388,354.479,-0.07,152.41,5,
82824.05,300.237,-349.309,354.319,-0.086,152.399,5,
82811.955,300.237,-349.467,354.479,-0.102,152.41,5,
82824.05,300.237,-349.546,354.479,-0.086,152.399,5,
82820.018,300.237,-349.388,354.639,-0.07,152.399,5,
82811.955,300.238,-349.388,354.639,-0.086,152.399,5,
82815.987,300.238,-349.388,354.319,-0.07,152.399,5,
82824.05,300.237,-349.467,354.639,-0.119,152.399,5,
82820.018,300.238,-349.546,354.479,-0.086,152.41,5,
82824.05,300.238,-349.467,354.479,-0.086,152.388,5,
82824.05,300.237,-349.546,354.479,-0.07,152.42,5,
82820.018,300.235,-349.546,354.319,-0.102,152.399,5,
82824.05,300.235,-349.467,354.319,-0.102,152.41,5,
82824.05,300.233,-349.467,354.159,-0.053,152.399,5,
82828.081,300.238,-349.467,354.479,-0.07,152.399,5,
82824.05,300.237,-349.467,354.479,-0.102,152.41,5,
82824.05,300.235,-349.467,354.159,-0.07,152.388,5,
82824.05,300.238,-349.546,354.319,-0.053,152.399,5,
82824.05,300.235,-349.467,354.159,-0.07,152.399,5,
82828.081,300.238,-349.467,354.159,-0.086,152.41,5,
82828.081,300.237,-349.467,354.159,-0.086,152.42,5,
82820.018,300.238,-349.467,353.999,-0.086,152.399,5,
82828.081,300.233,-349.467,354.159,-0.086,152.41,5,
82832.112,300.237,-349.388,353.839,-0.07,152.388,5,
82820.018,300.233,-349.309,353.999,-0.053,152.399,5,
82820.018,300.237,-349.467,353.839,-0.086,152.378,5,
82824.05,300.237,-349.309,353.999,-0.053,152.41,5,
82824.05,300.237,-349.309,353.679,-0.07,152.41,5,
82828.081,300.237,-349.151,353.679,-0.07,152.42,5,
82820.018,300.237,-349.23,353.679,-0.086,152.399,5,
82824.05,300.235,-349.23,353.999,-0.037,152.399,5,
82811.955,300.237,-349.071,353.519,-0.053,152.41,5,
82815.987,300.237,-348.992,353.679,-0.053,152.41,5,
82820.018,300.237,-349.151,353.839,-0.07,152.399,5,
82815.987,300.237,-348.913,353.839,-0.07,152.41,5,
82811.955,300.235,-348.992,353.519,-0.086,152.399,5,
82811.955,300.235,-348.913,353.839,-0.086,152.399,5,
82815.987,300.235,-348.913,353.519,-0.086,152.41,5,
82811.955,300.237,-348.755,353.679,-0.07,152.399,5,
82803.893,300.238,-348.597,353.679,-0.07,152.388,5,
82807.924,300.238,-348.676,353.679,-0.086,152.431,5,
82807.924,300.237,-348.676,353.679,-0.086,152.388,5,
82807.924,300.235,-348.676,353.839,-0.086,152.41,5,
82803.893,300.235,-348.518,353.679,-0.086,152.399,5,
82807.924,300.235,-348.518,353.679,-0.086,152.399,5,
82811.955,300.232,-348.439,353.519,-0.086,152.41,5,
82807.924,300.232,-348.439,353.519,-0.053,152.41,5,
82807.924,300.235,-348.439,353.839,-0.07,152.399,5,
82811.955,300.235,-348.439,353.679,-0.07,152.399,5,
82799.861,300.233,-348.36,353.679,-0.086,152.399,5,
82803.893,300.235,-348.36,353.839,-0.053,152.399,5,
82807.924,300.237,-348.36,353.519,-0.07,152.388,5,
82811.955,300.237,-348.36,353.679,-0.053,152.399,5,
82807.924,300.237,-348.36,353.999,-0.07,152.399,5,
82815.987,300.238,-348.281,353.999,-0.037,152.388,5,
82811.955,300.237,-348.281,353.839,-0.07,152.431,5,
82811.955,300.235,-348.36,353.679,-0.07,152.399,5,
82807.924,300.237,-348.36,353.839,-0.053,152.41,5,
82811.955,300.237,-348.36,353.519,-0.086,152.388,5,
82811.955,300.235,-348.439,353.679,-0.07,152.41,5,
82815.987,300.238,-348.281,353.679,-0.086,152.378,5,
82815.987,300.237,-348.36,353.679,-0.086,152.41,5,
82811.955,300.237,-348.597,353.358,-0.07,152.399,5,
82815.987,300.238,-348.439,353.839,-0.07,152.42,5,
82815.987,300.24,-348.439,353.679,-0.07,152.41,5,
82815.987,300.24,-348.597,353.679,-0.07,152.399,5,
82815.987,300.24,-348.439,353.679,-0.102,152.399,5,
82828.081,300.238,-348.676,353.519,-0.07,152.399,5,
82824.05,300.24,-348.676,353.519,-0.119,152.41,5,
82820.018,300.24,-348.676,353.679,-0.053,152.399,5,
82828.081,300.24,-348.676,353.519,-0.07,152.378,5,
82820.018,300.243,-348.992,353.519,-0.07,152.388,5,
82824.05,300.24,-348.834,353.198,-0.102,152.399,5,
82828.081,300.238,-348.755,353.519,-0.037,152.399,5,
82824.05,300.24,-348.913,353.198,-0.07,152.388,5,
82820.018,300.241,-348.755,353.679,-0.07,152.399,5,
82828.081,300.241,-348.834,353.358,-0.07,152.399,5,
82824.05,300.238,-348.834,353.358,-0.086,152.388,5,
82824.05,300.24,-348.913,353.198,-0.021,152.399,5,
82828.081,300.241,-348.834,353.519,-0.102,152.399,5,
82828.081,300.24,-348.755,353.519,-0.102,152.41,5,
82824.05,300.238,-348.834,353.038,-0.07,152.41,5,
82824.05,300.24,-348.913,353.038,-0.086,152.399,5,
82824.05,300.24,-348.913,353.198,-0.07,152.399,5,
82820.018,300.24,-348.834,353.358,-0.086,152.41,5,
82828.081,300.24,-348.834,353.519,-0.07,152.399,5,
82828.081,300.24,-348.755,353.198,-0.086,152.41,5,
82820.018,300.24,-348.755,353.358,-0.086,152.388,5,
82828.081,300.24,-348.755,353.358,-0.07,152.399,5,
82828.081,300.24,-348.676,353.358,-0.07,152.388,5,
82828.081,300.237,-348.755,353.358,-0.102,152.388,5,
82824.05,300.235,-348.676,353.038,-0.07,152.42,5,
82820.018,300.238,-348.676,353.519,-0.07,152.378,5,
82820.018,300.238,-348.518,353.198,-0.053,152.388,5,
82820.018,300.24,-348.597,353.519,-0.086,152.399,5,
82820.018,300.238,-348.518,353.519,-0.086,152.399,5,
82815.987,300.238,-348.518,353.198,-0.053,152.399,5,
82807.924,300.238,-348.36,353.198,-0.053,152.399,5,
82811.955,300.235,-348.36,353.358,-0.053,152.41,5,
82815.987,300.238,-348.281,353.198,-0.086,152.41,5,
82811.955,300.24,-348.281,353.198,-0.07,152.388,5,
82807.924,300.238,-348.202,353.038,-0.086,152.399,5,
82807.924,300.238,-348.044,353.198,-0.07,152.42,5,
82807.924,300.238,-348.123,353.198,-0.07,152.399,5,
82811.955,300.238,-348.281,352.878,-0.037,152.399,5,
82811.955,300.237,-348.123,353.198,-0.07,152.399,5,
82807.924,300.238,-348.123,353.038,-0.053,152.399,5,
82807.924,300.238,-347.965,353.038,-0.086,152.399,5,
82807.924,300.238,-348.044,353.038,-0.086,152.388,5,
82807.924,300.238,-348.044,353.038,-0.07,152.399,5,
82811.955,300.237,-348.044,352.718,-0.07,152.388,5,
82807.924,300.241,-347.965,352.718,-0.053,152.388,5,
82807.924,300.24,-347.807,352.878,-0.086,152.388,5,
82807.924,300.24,-347.886,352.878,-0.053,152.41,5,
82811.955,300.237,-347.965,353.038,-0.102,152.41,5,
82811.955,300.24,-348.044,352.878,-0.053,152.42,5,
82807.924,300.237,-347.807,352.878,-0.086,152.388,5,
82807.924,300.24,-347.807,352.558,-0.086,152.399,5,
82815.987,300.238,-347.807,352.878,-0.07,152.388,5,
82807.924,300.24,-347.728,352.558,-0.07,152.41,5,
82815.987,300.238,-347.728,352.878,-0.07,152.399,5,
82811.955,300.238,-347.807,353.038,-0.086,152.41,5,
82811.955,300.24,-347.807,352.718,-0.07,152.388,5,
82811.955,300.237,-347.807,352.718,-0.086,152.41,5,
82815.987,300.238,-347.728,352.718,-0.07,152.399,5,
82815.987,300.24,-347.649,352.878,-0.07,152.41,5,
82815.987,300.237,-347.649,352.878,-0.086,152.399,5,
82815.987,300.238,-347.807,353.038,-0.07,152.399,5,
82815.987,300.238,-347.807,352.718,-0.102,152.41,5,
82824.05,300.238,-347.649,352.718,-0.053,152.388,5,
82811.955,300.237,-347.807,352.718,-0.07,152.41,5,
82820.018,300.243,-347.728,352.558,-0.07,152.41,5,
82820.018,300.237,-347.649,352.878,-0.053,152.399,5,
82815.987,300.238,-347.807,352.718,-0.07,152.399,5,
82815.987,300.237,-347.649,352.878,-0.086,152.41,5,
82824.05,300.238,-347.649,352.878,-0.07,152.399,5,
82815.987,300.24,-347.728,352.558,-0.053,152.399,5,
82815.987,300.24,-347.57,352.878,-0.07,152.388,5,
82811.955,300.238,-347.728,352.878,-0.053,152.41,5,
82815.987,300.237,-347.649,352.558,-0.07,152.41,5,
82820.018,300.238,-347.649,352.718,-0.07,152.399,5,
82815.987,300.24,-347.649,352.718,-0.053,152.399,5,
82824.05,300.238,-347.649,352.558,-0.07,152.41,5,
82824.05,300.235,-347.649,352.398,-0.053,152.41,5,
82820.018,300.237,-347.649,352.398,-0.07,152.399,5,
82824.05,300.24,-347.491,352.558,-0.053,152.41,5,
82815.987,300.24,-347.491,352.558,-0.086,152.399,5,
82815.987,300.24,-347.491,352.398,-0.086,152.41,5,
82815.987,300.237,-347.57,352.398,-0.086,152.399,5,
82811.955,300.238,-347.491,352.238,-0.086,152.388,5,
82820.018,300.241,-347.412,352.558,-0.07,152.399,5,
82815.987,300.237,-347.412,352.398,-0.053,152.388,5,
82811.955,300.237,-347.491,352.398,-0.053,152.41,5,
82811.955,300.24,-347.333,352.238,-0.053,152.399,5,
82811.955,300.24,-347.491,351.918,-0.053,152.399,5,
82815.987,300.237,-347.333,352.238,-0.07,152.41,5,
82811.955,300.238,-347.412,352.238,-0.086,152.399,5,
82815.987,300.241,-347.333,352.078,-0.07,152.388,5,
82815.987,300.237,-347.57,352.078,-0.07,152.399,5,
82815.987,300.238,-347.333,352.078,-0.086,152.388,5,
82811.955,300.241,-347.412,352.078,-0.086,152.399,5,
82815.987,300.24,-347.254,352.078,-0.07,152.399,5,
82811.955,300.243,-347.412,351.757,-0.086,152.41,5,
82807.924,300.24,-347.333,351.918,-0.07,152.41,5,
82815.987,300.24,-347.254,351.918,-0.086,152.41,5,
82811.955,300.24,-347.175,352.078,-0.102,152.41,5,
82811.955,300.241,-347.333,352.078,-0.086,152.399,5,
82815.987,300.241,-347.254,351.757,-0.053,152.399,5,
82815.987,300.24,-347.254,352.238,-0.037,152.41,5,
82811.955,300.24,-347.333,352.078,-0.053,152.41,5,
82807.924,300.243,-347.333,352.078,-0.07,152.399,5,
82811.955,300.243,-347.254,352.078,-0.086,152.41,5,
82811.955,300.241,-347.412,352.078,-0.07,152.399,5,
82820.018,300.243,-347.175,352.078,-0.07,152.399,5,
